Date,Product,Category,Region,Sales_Channel,Unit_Price,Quantity_Sold,Discount_Percent,Customer_Rating,Shipping_Cost,Marketing_Spend,Revenue,Profit_Margin,Profit,Month,Quarter,Day_of_Week
2024-03-03,Mouse,Electronics,Europe,Partner,27.365182679348194,8,0.08898374464712794,3.154375060452936,12.644918294857577,72.20276273993662,199.44101001269652,0.34418643514051694,68.64489025709416,3,1,Sunday
2024-05-08,Desktop,Audio,Europe,Online,706.4299409334055,11,0.20721789453397893,4.457572444513152,7.113784599416291,464.7453576121356,6160.495175311644,0.35460637806487993,2184.5508812034295,5,2,Wednesday
2024-10-19,Monitor,Computing,Latin America,Partner,340.56515006953765,19,0.09934394674924493,4.531943149710358,23.615540554336715,329.95673173489024,5827.909214791237,0.1507647700418474,878.6433925927644,10,4,Saturday
2024-04-25,Keyboard,Audio,Europe,Online,42.460604727534225,3,0.29034082129454547,4.0997283567287965,48.34215621792799,66.22926371277937,90.39767363483664,0.3117659854683881,28.182919804814567,4,2,Thursday
2023-09-26,Mouse,Electronics,North America,Direct,22.237895468019797,15,0.06233502628850743,4.175394036575092,10.056401687704353,172.67337100202437,312.7754350412955,0.1439510021516256,45.02433732260516,9,3,Tuesday
2024-05-09,Keyboard,Electronics,Europe,Partner,48.74844633926785,11,0.25312651319618806,3.6498455888132826,35.92830031621329,481.1917454526212,400.4981430304525,0.3355294026853076,134.37890270758263,5,2,Thursday
2024-03-03,Mouse,Audio,North America,Online,25.120910866156485,19,0.10025781425193298,4.461740691552321,23.900495193304828,293.3962839271046,429.44452176326206,0.17353780133635227,74.52485810273778,3,1,Sunday
2024-06-23,Monitor,Computing,Latin America,Online,267.18383415745643,5,0.20761516591192344,3.2799747534435255,23.711835560828494,278.8083233767974,1058.5620904993614,0.3213453182760838,340.16397188651393,6,2,Sunday
2024-09-29,Mouse,Computing,Latin America,Retail,20.739713398294274,16,0.2306760133713505,4.988163309291151,5.4985348667439355,367.78499212223153,255.28894388978188,0.2365004855583918,60.37595918762245,9,3,Sunday
2023-03-26,Headphones,Accessories,Latin America,Online,129.57663879136933,1,0.10631315489584059,3.6056597779574844,37.88958304949934,353.3555054292893,115.8009375206601,0.3958790393658318,45.843163903341626,3,1,Sunday
2023-06-07,Tablet,Electronics,Asia Pacific,Retail,435.11868572801643,1,0.19677099392951986,3.397628121874806,19.175472823254108,120.05519563669357,349.4999494600082,0.2739681492247843,95.7518543077141,6,2,Wednesday
2023-10-30,Tablet,Audio,Asia Pacific,Retail,414.6055006686042,16,0.1691678763166207,3.5223248650217203,36.272890370437146,288.02156263647595,5511.481097780915,0.28977380926608587,1597.0828724020043,10,4,Monday
2024-06-16,Webcam,Accessories,Latin America,Direct,64.893920986404,17,0.03995463770025702,3.5226660357707678,23.859476281268837,303.6566506331304,1059.1188340355332,0.21044905415538626,222.89055686093346,6,2,Sunday
2024-06-20,Laptop,Accessories,Europe,Online,1257.7435331404884,6,0.027392640763401064,3.637379207981047,9.710418674099,73.01227812067073,7339.74369818808,0.32035604735422996,2351.3312797446515,6,2,Thursday
2023-12-21,Mouse,Electronics,Latin America,Partner,27.821023903266905,17,0.10849412845231335,3.250750698467747,16.41257468868687,324.6223886026755,421.64430475792676,0.24846569233145052,104.76414409929139,12,4,Thursday
2024-03-04,Laptop,Electronics,Latin America,Retail,1306.270249432744,16,0.17908356702395176,4.620322179919405,24.33530135098166,377.4313663312517,17157.419418672976,0.10541999052875925,1808.7349926144552,3,1,Monday
2024-10-02,Monitor,Accessories,Asia Pacific,Online,280.3196422545297,12,0.23720733057005036,3.76946515301489,24.619783125676364,301.0842381277375,2565.9092185077743,0.2825744793626936,725.0604615117703,10,4,Wednesday
2024-09-25,Mouse,Accessories,Latin America,Online,21.019686570142078,7,0.21692149081490064,4.545341976256333,37.170479034109114,293.69904681153116,115.22045376019439,0.3491378771288085,40.22782462765231,9,3,Wednesday
2024-01-16,Tablet,Electronics,Asia Pacific,Partner,397.49025918450775,8,0.2006629593122056,4.597311560713273,46.973882257714095,19.867545985152013,2541.829499830151,0.1710405310181352,434.75586740851,1,1,Tuesday
2023-03-10,Monitor,Computing,North America,Direct,361.157672997222,15,0.2037199813486912,4.863480806633016,49.862723783525134,362.8771558561607,4313.739578854368,0.16631912652555542,717.4573988137757,3,1,Friday
2024-09-08,Webcam,Audio,Asia Pacific,Direct,71.99036982778856,9,0.041288920319508406,3.001858833739922,45.64506323051183,22.06281208220691,621.1616866577734,0.28266585493578117,175.58119921247135,9,3,Sunday
2024-01-11,Keyboard,Electronics,Latin America,Online,45.976659601875745,9,0.22800166348862955,3.6251960498166005,23.480718485462727,112.74823594079842,319.44514257897845,0.3453937829276482,110.33436623321532,1,1,Thursday
2024-05-01,Tablet,Electronics,Asia Pacific,Online,380.67710872582666,19,0.2658864649367153,3.3027423425265496,11.834877755148362,170.99349344404123,5309.744142083353,0.17488610135307275,928.6004521912736,5,2,Wednesday
2023-07-28,Webcam,Electronics,Europe,Online,87.34911751789524,7,0.18960576252673092,4.452222518689274,21.51326331532402,82.14126646115331,495.51055039414376,0.3796787953729118,188.13484886821703,7,3,Friday
2023-07-11,Monitor,Electronics,Asia Pacific,Retail,300.798804097043,19,0.15702215552024154,4.843026783814835,41.54349249539056,414.3535719172192,4817.767822496475,0.3782162070044648,1822.1578720527764,7,3,Tuesday
2023-08-05,Webcam,Audio,Asia Pacific,Partner,91.72965789488369,17,0.19731484418278605,4.283137133369989,6.150640959038061,396.1053654595565,1251.7105905870455,0.16016100157238,200.47522186717651,8,3,Saturday
2023-04-21,Tablet,Accessories,Latin America,Partner,369.70796418548525,16,0.2426478970475052,4.750977300791793,18.610984285766136,430.7620794098412,4479.985666466606,0.1791353236170447,802.5236821622171,4,2,Friday
2024-06-05,Monitor,Accessories,Latin America,Online,376.7727943029137,18,0.2835072193741706,4.365080957534314,19.922758209852528,255.28386554110733,4859.1897669766495,0.31017964328444847,1507.2217485722595,6,2,Wednesday
2023-11-27,Tablet,Accessories,Asia Pacific,Partner,381.2094332457543,3,0.05313814325947621,3.0102792551711204,25.043428449760405,51.28513493480593,1082.8580153102332,0.3855199327073279,417.46334919399175,11,4,Monday
2023-07-03,Headphones,Computing,Europe,Partner,120.59731173189418,16,0.09387586440864677,4.717012909103109,10.925910654629316,355.4700441132604,1748.4181575632572,0.31296480663289444,547.1933505952263,7,3,Monday
2023-07-19,Webcam,Audio,Europe,Direct,83.43674056410131,3,0.0506575390111185,3.1072695830416617,37.28592457753605,242.9831004640395,237.63012187204433,0.23347001494616143,55.47950810512435,7,3,Wednesday
2023-06-21,Headphones,Computing,North America,Partner,121.82210962349349,1,0.05675873771710646,4.440767997172891,28.000113732027526,306.1133612977567,114.90764045522903,0.15070040392795095,17.316627831010774,6,2,Wednesday
2024-03-07,Monitor,Electronics,Latin America,Direct,379.87333853847025,15,0.03162041321893868,4.677707723808138,35.19558412398094,351.54184134210675,5517.92379904539,0.23830295465188636,1314.937544856478,3,1,Thursday
2023-04-05,Webcam,Electronics,Latin America,Direct,65.22175667227911,18,0.1223334103218488,4.772760723920284,7.123851576382055,481.09414362460427,1030.3732215247935,0.28203033759116636,290.59650751153515,4,2,Wednesday
2024-07-15,Webcam,Audio,Asia Pacific,Direct,86.06952998287746,15,0.2590453825107346,3.2645758953020767,48.99154821552695,295.4880365597791,956.6042349891574,0.19928557568699512,190.6374256744318,7,3,Monday
2023-08-10,Tablet,Audio,North America,Online,515.1557637097866,15,0.10715770019791344,3.688183235698884,28.42447267871863,225.92579287790383,6899.292852404192,0.253077346360027,1746.0547268471541,8,3,Thursday
2024-12-04,Mouse,Electronics,North America,Retail,20.789123865099583,2,0.022009220237880798,4.326292497950417,31.79148665705927,213.4213704564454,40.66314291880005,0.1390642384986118,5.654789004963147,12,4,Wednesday
2024-03-20,Mouse,Electronics,Europe,Partner,31.188207549997916,18,0.19462413416850544,3.8379395475590488,25.611287746274087,135.75713152118692,452.12813386761474,0.23565643135377595,106.54690254188438,3,1,Wednesday
2023-05-12,Desktop,Electronics,Asia Pacific,Retail,938.5451537252966,17,0.2987203356153969,3.8705245593131075,46.43111303503788,179.0582515630374,11189.104717042619,0.12723274567886622,1423.620514837686,5,2,Friday
2023-06-14,Laptop,Audio,North America,Online,1477.2456855459584,2,6.811146547666124e-05,4.830003075495054,42.9745735053918,373.7231934286041,2954.2901363548935,0.11472662498469718,338.9357365695778,6,2,Wednesday
2023-06-06,Webcam,Accessories,Asia Pacific,Retail,92.85721793510835,7,0.27864238820636555,3.861071641826074,10.361330239822166,261.0724821587322,468.88282677229563,0.3571719746797982,167.4718051317066,6,2,Tuesday
2023-10-10,Desktop,Computing,Asia Pacific,Direct,924.4003847799245,10,0.033181079661948255,3.0711804616129528,49.74486362085717,124.0368909686204,8937.277819730063,0.1615244752438225,1443.5891099401524,10,4,Tuesday
2024-04-16,Webcam,Audio,North America,Online,63.043658417389295,13,0.2217274265978859,4.373027886086505,41.678244530411305,439.95154203555273,637.8469535514105,0.27254659873838005,173.84301770607442,4,2,Tuesday
2023-07-01,Desktop,Computing,Europe,Retail,853.9866693637777,4,0.29665216239109893,3.9664641517508703,49.410317542473386,379.73898699081093,2402.598708975362,0.14469482752299773,347.64360580216703,7,3,Saturday
2024-05-20,Headphones,Electronics,Latin America,Retail,99.9321247106532,18,0.02921006813736633,4.412743993619992,20.551081364186587,13.421308321370578,1746.235809697378,0.17875827127278743,312.1540945761395,5,2,Monday
2023-10-25,Keyboard,Computing,Latin America,Partner,40.456876743087655,6,0.2975667587842475,4.9027937239582124,11.165940951634429,273.41646658935724,170.50953036067955,0.20840182593084533,35.534497465776525,10,4,Wednesday
2023-03-24,Webcam,Accessories,Asia Pacific,Online,70.92604023141543,3,0.10898183891966985,3.8772950004921096,48.987331619400194,405.8541663851508,189.58916981911588,0.1431029309064311,27.13076586923257,3,1,Friday
2024-02-29,Monitor,Accessories,Europe,Online,383.0104319073143,16,0.2126697338319948,4.987567950756344,19.158300902083944,340.268592093144,4824.891284779334,0.1137886891033331,549.018054361137,2,1,Thursday
2023-04-20,Webcam,Audio,Europe,Partner,83.8089997182436,19,0.09788464547068394,3.0415160642479284,39.23986899521793,30.942406970356174,1436.5023243778428,0.36314794060540334,521.6628607726886,4,2,Thursday
2024-04-21,Mouse,Accessories,North America,Online,31.94310239297584,16,0.05064300173536925,4.707885764283706,5.595296580738229,260.7724237190455,485.2065248488846,0.10354985076393164,50.24306323778789,4,2,Sunday
2024-09-03,Laptop,Accessories,Latin America,Partner,968.6287415904918,7,0.05976590575112295,3.5683685914234573,18.003583621447632,194.75642619083243,6375.16437258936,0.11839629485052036,754.7958407776225,9,3,Tuesday
2023-07-25,Keyboard,Accessories,Latin America,Partner,54.80553498328602,2,0.050269961791351944,3.620616964209095,27.650530877276932,400.25587514650385,104.10092566744326,0.3415216482484308,35.5527197181326,7,3,Tuesday
2023-12-06,Tablet,Electronics,Europe,Partner,429.40906912311556,6,0.2379385613889169,3.441017574273296,13.368267840083796,475.9011433590514,1963.4165578116447,0.18460250103191683,362.45160713950673,12,4,Wednesday
2024-01-26,Mouse,Computing,Latin America,Partner,24.40408817815674,15,0.20987895990705846,4.705852767709162,10.212038700655743,355.91855592420353,289.23275300767597,0.31684609033440925,91.64226698713998,1,1,Friday
2024-07-20,Desktop,Accessories,North America,Direct,1032.5030309565109,16,0.23257036166971679,3.6851821656222636,33.24509947214639,104.08788152261799,12677.974841950021,0.14386772476537413,1823.9513951440033,7,3,Saturday
2024-08-31,Desktop,Electronics,North America,Partner,938.287066481915,18,0.27722189665370495,4.640648176294402,30.283870541428332,338.98897559543104,12207.120233510836,0.17118452457901584,2089.670073652437,8,3,Saturday
2023-04-13,Headphones,Accessories,Asia Pacific,Retail,109.8233537706772,4,0.16558090831813996,3.4836763908307065,24.169888376079264,484.19398416852067,366.5548123951362,0.2718329549790981,99.64167781517881,4,2,Thursday
2024-11-12,Webcam,Computing,Latin America,Direct,82.53545567016447,9,0.15782475552522088,4.51862171030041,37.0699528543945,104.64840412013204,625.5838580117224,0.39659075154678514,248.1007724044063,11,4,Tuesday
2024-05-12,Monitor,Accessories,Europe,Partner,256.4794670611174,7,0.12393221931814326,3.3986909789423665,23.556491927360646,45.41570431085653,1572.8537824908897,0.12203334104776696,191.94060205698102,5,2,Sunday
2024-12-15,Desktop,Accessories,North America,Online,784.1576160216446,6,0.06064481976758122,4.090980680989672,14.317568752236479,276.5468245296341,4419.615112371815,0.2201663793945497,973.0506576083383,12,4,Sunday
2023-08-17,Tablet,Electronics,Europe,Direct,416.77204377286233,9,0.10285168944163521,3.2229753756775636,30.668427113163872,294.9664601746145,3365.1570146290223,0.11292429100177745,380.0079699866404,8,3,Thursday
2024-12-15,Desktop,Electronics,North America,Retail,993.7914910387036,10,0.1603677657468926,3.3909160007367998,12.480321292324643,459.079684046602,8344.193700025537,0.15976793279679247,1333.134578309099,12,4,Sunday
2024-06-12,Desktop,Electronics,Europe,Online,685.9625373447642,4,0.2856187339917008,4.4758555379976,31.8843159158039,441.6386286669287,1960.1551434504715,0.3722413080515514,729.65071458198,6,2,Wednesday
2023-07-24,Laptop,Computing,Asia Pacific,Partner,1089.9475113763447,19,0.02613278683843021,3.974768883344086,36.113722588091846,138.25803906589638,20167.818762532916,0.12893803113693092,2600.3988435674487,7,3,Monday
2023-12-04,Laptop,Audio,North America,Partner,1170.9899234051434,10,0.16606755979870738,3.598464008602121,24.388622392202183,162.9740230553301,9765.26484276376,0.35705677641269007,3486.7539855734026,12,4,Monday
2023-02-18,Monitor,Computing,Europe,Partner,387.8652374378612,4,0.28229769677233113,4.246420746136014,38.373227935335,404.49768290015606,1113.4870970043985,0.1533409714330244,170.74319313279273,2,1,Saturday
2023-05-09,Mouse,Electronics,North America,Retail,20.781336768880138,16,0.13510511573423784,4.497926301720797,21.064209326089873,321.02462914097447,287.57874975373466,0.35853545396131126,103.10717759258158,5,2,Tuesday
2023-03-12,Tablet,Electronics,Europe,Partner,342.56863743672426,14,0.08757335204934218,4.4972174171636645,26.71705560476843,115.85540579260538,4375.962549691804,0.26140658894070257,1143.905443447194,3,1,Sunday
2023-03-09,Keyboard,Electronics,Europe,Partner,55.328797777575446,12,0.14253010220751614,4.795910432370039,28.627220311042308,356.56666683377694,569.3133429038235,0.36346200226805314,206.9237675297424,3,1,Thursday
2024-09-01,Tablet,Audio,Europe,Online,361.19600717539237,4,0.01613458925321337,3.0441716906023597,21.10825375397441,173.4938364105094,1421.4730318388667,0.14551109339545615,206.84009509502755,9,3,Sunday
2023-09-11,Laptop,Audio,Latin America,Retail,1051.8867000503737,14,0.18007542302987492,4.46250117869475,39.63859802856892,487.95108016552507,12074.548605830249,0.3286109653923478,3967.829074038705,9,3,Monday
2023-12-05,Tablet,Accessories,Latin America,Online,423.1353102154147,13,0.2692191954964759,3.2387620226763936,19.752927704861822,409.7152365067992,4019.849111369897,0.30420957882417304,1222.8766051065627,12,4,Tuesday
2024-01-08,Headphones,Computing,Latin America,Partner,107.77486400848157,19,0.10200131581796763,4.739299369624343,8.966049393951117,390.6312342322291,1838.8520352827645,0.2628800162178888,483.397452857431,1,1,Monday
2023-03-10,Monitor,Computing,Asia Pacific,Direct,364.1512792171908,5,0.21198123869826532,4.0706955361233135,33.58955060187445,106.27861380854347,1434.790199875864,0.3431762033232919,492.3858533588661,3,1,Friday
2023-06-03,Laptop,Electronics,Latin America,Online,1461.9185344565421,6,0.25738047419919863,4.333854894917361,24.592834552988815,477.0288560531275,6513.895492905119,0.29448280732811194,1918.2302313926348,6,2,Saturday
2024-10-13,Headphones,Accessories,Latin America,Partner,92.94521373965698,9,0.2464924709336866,3.202759684939727,40.63510957080781,407.67028213225854,630.3142650915836,0.36311407738232493,228.87598282964856,10,4,Sunday
2024-05-30,Laptop,Accessories,North America,Retail,1187.8424428929893,4,0.17480584396637486,3.248214735427555,10.463670747723747,363.3548551048436,3920.8025686559995,0.21431864403566983,840.3010900459251,5,2,Thursday
2024-01-27,Headphones,Electronics,Asia Pacific,Partner,111.16897829799535,12,0.14693576039647221,4.057313207978551,20.049913720314684,264.4632193947285,1138.0113592713658,0.27697695348214457,315.2029193190572,1,1,Saturday
2024-04-13,Desktop,Audio,Latin America,Direct,949.7677978425214,10,0.1308738079071472,4.316614879012124,24.69725712200936,145.60952465614122,8254.680695112851,0.3611802527727136,2981.4276600188987,4,2,Saturday
2023-08-24,Mouse,Accessories,Europe,Partner,31.16755911359984,7,0.08636390342090425,4.449392508523649,42.63870184609355,432.61991473016747,199.33064933913303,0.16444421923124042,32.7787729994299,8,3,Thursday
2024-07-09,Headphones,Accessories,Asia Pacific,Retail,80.60015136363413,17,0.18705575855224632,3.1262127382310925,19.607412582957267,339.65043326099277,1113.8982914850224,0.2457224069850563,273.70976932024155,7,3,Tuesday
2023-09-05,Mouse,Accessories,North America,Online,22.957622283843843,1,0.12874484758749655,3.1497916840039677,9.777215909636025,420.3615346131995,20.00194670193905,0.3882225465186008,7.765206683956107,9,3,Tuesday
2023-10-25,Tablet,Computing,Europe,Retail,485.5952927004504,10,0.018583955573696374,4.153615839276512,10.364469927825802,27.865914904553044,4765.710113541091,0.24208054044840535,1153.6856799064585,10,4,Wednesday
2023-08-20,Keyboard,Accessories,Asia Pacific,Online,57.9768905127703,7,0.1313699661428737,4.68798694388405,16.808376942018587,216.63918258769903,352.52327858327,0.1758488335586621,61.99080734114332,8,3,Sunday
2024-08-18,Desktop,Computing,Asia Pacific,Retail,778.4787546721311,18,0.09972800765230955,3.631066361326271,9.798062852146906,189.73117711667152,12615.167150442512,0.2053228716229715,2590.182345332635,8,3,Sunday
2023-12-09,Desktop,Audio,North America,Partner,987.4228112997845,4,0.15498827755628258,3.569200764609362,28.274424246208824,425.60893415717413,3337.5354022265947,0.365525235812034,1219.9534149298877,12,4,Saturday
2023-10-02,Desktop,Accessories,Asia Pacific,Partner,752.7673422389007,1,0.02869220880711478,3.83827234888411,10.098482197922046,94.23715328628113,731.1687844722054,0.3864649116302652,282.5710796778593,10,4,Monday
2023-01-05,Tablet,Accessories,Europe,Retail,369.94883584587103,3,0.2556145247414079,4.118436263536916,28.163398719055095,58.79405963461417,826.1536199774747,0.38503229280584184,318.0958225097732,1,1,Thursday
2023-04-18,Monitor,Audio,Europe,Online,369.1001732683328,12,0.023914521956185496,4.3662285714460936,46.96550189176824,292.07597396873564,4323.279828848104,0.3096827175905714,1338.8450463021816,4,2,Tuesday
2023-05-31,Tablet,Audio,Europe,Direct,480.40765405657373,15,0.26395132438244034,4.297365906714729,45.46620132301411,315.5176025111952,5304.0512628731985,0.2528805666473838,1341.291488882146,5,2,Wednesday
2024-01-01,Mouse,Accessories,Asia Pacific,Retail,25.954029402586304,7,0.22812002018624478,4.352796737820012,18.543484383422978,100.18193830460463,140.23376983947747,0.15480668047220256,21.709124398952387,1,1,Monday
2024-12-10,Mouse,Electronics,Latin America,Partner,28.69743708675932,5,0.2986532904047599,3.9005536208831817,16.36386753364,226.98639148831882,100.63426537307531,0.13696630362113937,13.783503345778945,12,4,Tuesday
2024-04-05,Webcam,Computing,Asia Pacific,Direct,72.81996632993066,4,0.25158266626018866,4.617141068294781,19.30571031979776,14.300833854485438,217.99890017467817,0.11792998229240387,25.708606437363315,4,2,Friday
2023-12-23,Desktop,Audio,Latin America,Online,674.6826270382561,12,0.12090939338482098,4.269112935483049,32.95338449873374,69.16585158937326,7117.285918509398,0.10531447285269079,749.5532146496963,12,4,Saturday
2023-08-14,Desktop,Electronics,Asia Pacific,Retail,835.2470173734939,14,0.02976887882839403,3.8572885584170633,33.28259766062918,115.42625459578721,11345.357101701347,0.36343501663170463,4123.300046949457,8,3,Monday
2023-07-19,Laptop,Electronics,Latin America,Partner,1082.8814454337257,15,0.22156381601908903,3.127589112507196,22.425041354459314,148.55507395944832,12644.311501307437,0.34272589474100335,4333.532972669551,7,3,Wednesday
2023-01-04,Keyboard,Computing,Europe,Direct,57.94190394483749,12,0.07170436039978301,4.257745793976351,33.81713359899085,426.7470718810126,645.4466013855271,0.27034641415014127,174.49417420997284,1,1,Wednesday
2024-05-24,Monitor,Computing,North America,Partner,281.0983172314527,14,0.11812654246962201,4.2164227535328935,25.00580754812428,373.76126917399307,3470.504028920211,0.3996169763613142,1386.8723264868538,5,2,Friday
2023-12-02,Desktop,Audio,Latin America,Online,755.6975611278674,1,0.05040601565780357,3.7095945793127774,22.999235823210583,38.12200340725404,717.6058580290921,0.3859156216604924,276.9353108085082,12,4,Saturday
2024-11-16,Monitor,Accessories,Europe,Partner,242.49907068663242,6,0.2386980691984326,3.154965947584772,17.70412253948241,296.79544588381253,1107.6900643879142,0.29653269121441195,328.4663158244134,11,4,Saturday
2024-07-14,Webcam,Audio,Latin America,Partner,89.9022884215417,15,0.11047503221853992,4.958063681583335,23.933145315587755,255.95324851460245,1199.554953174771,0.23937237011207607,287.1403122211254,7,3,Sunday
2024-11-19,Tablet,Audio,Europe,Direct,427.23107725054723,13,0.25930987993679194,3.913776143474534,26.379876421932593,199.16495846939955,4113.79589274474,0.1456512148339389,599.1793693571395,11,4,Tuesday
2024-12-07,Keyboard,Accessories,North America,Retail,61.59102631042891,18,0.14416798225088043,3.1375078128449747,29.737276482348996,214.41049669809402,948.8083018048827,0.25467814157630575,241.64073501583815,12,4,Saturday
2023-02-13,Webcam,Computing,Europe,Partner,65.94180139462148,15,0.2468108765151619,3.6227638797851687,23.076360174189944,256.34759388871004,744.9997139013934,0.1473231018656582,109.75566874098119,2,1,Monday
2023-11-29,Mouse,Computing,Europe,Online,22.408454956083755,4,0.08935781951706337,4.560096174080087,26.223186433786775,121.46598580983459,81.62433712984712,0.21953539127385674,17.91943078927018,11,4,Wednesday
2023-04-27,Keyboard,Audio,Asia Pacific,Retail,60.513616193649675,10,0.13701917786575207,3.6584612306827893,7.361676954487741,230.61578046958246,522.2209025311213,0.38279443252982537,199.9032540396138,4,2,Thursday
2023-12-24,Desktop,Computing,Latin America,Direct,660.0701401279896,8,0.037394228697844,4.922829080847278,33.61598445693822,385.2755285746405,5083.098610811405,0.20259369680069123,1029.8037387667405,12,4,Sunday
2023-05-25,Laptop,Electronics,Europe,Online,1073.2764166640668,8,0.12850554017065388,3.054213304672466,40.2575676164559,15.151480025410208,7482.835607905817,0.14583618209304014,1091.2681762868374,5,2,Thursday
2024-08-31,Headphones,Accessories,North America,Partner,106.77712365488992,12,0.11676258558703163,4.7748490707407205,45.22700798014957,174.55001867435192,1131.7146073847853,0.2747189812708644,310.9034840301045,8,3,Saturday
2023-04-02,Mouse,Computing,Latin America,Direct,31.637482746407304,6,0.08360829477855773,4.91774374638082,11.426643701279032,294.1164922633852,173.9539605773649,0.28070925223824167,48.83048619755267,4,2,Sunday
2023-02-26,Headphones,Electronics,Asia Pacific,Direct,115.45007556631899,13,0.01648989205194662,4.157083636407063,8.715747111587472,85.7152066953543,1476.102111676937,0.15814127274037476,233.43266663534564,2,1,Sunday
2023-08-25,Webcam,Accessories,North America,Partner,62.787547833227684,12,0.026090106076779918,3.606439567688501,48.495129772124486,472.90661701951603,733.7929685994945,0.1589759762745881,116.65545356653281,8,3,Friday
2024-01-08,Monitor,Electronics,North America,Partner,359.12735179757755,2,0.2812919339873706,4.359409557153668,30.658173428961227,308.9960444030589,516.2154489253483,0.3968649373974481,204.8678118213539,1,1,Monday
2023-11-25,Monitor,Electronics,Asia Pacific,Partner,320.1209544203546,4,0.2246095435317465,3.4262842386278733,44.02298095031085,478.3631421158302,992.8749318922069,0.17298432185866364,171.75179678384026,11,4,Saturday
2023-03-22,Webcam,Computing,Latin America,Direct,66.34357101909076,6,0.038767140030824807,3.115482158934072,43.02555067200991,38.93457078455326,382.6297230674922,0.3514576104350753,134.47812815073542,3,1,Wednesday
2023-11-03,Keyboard,Audio,Europe,Online,52.879175709664715,19,0.18340249687431784,3.741947425184338,39.74684124271271,93.52663067500461,820.4390541852721,0.2410971476637939,197.80551579604995,11,4,Friday
2024-10-02,Laptop,Computing,Latin America,Direct,1103.787470974534,3,0.17294667094195976,3.6841388693151105,41.44904346575626,126.76193857101488,2738.67330732613,0.23049677167381843,631.2553560079322,10,4,Wednesday
2023-04-19,Laptop,Electronics,Europe,Partner,1046.1268535662607,7,0.1533281464417194,3.891035628986322,48.51358315782419,289.8876001418277,6200.0831351622655,0.18848872484912574,1168.645764105305,4,2,Wednesday
2024-11-09,Desktop,Electronics,North America,Retail,987.1918506923612,2,0.1116130703436622,3.1848990340741334,25.605513280718213,203.2949015110402,1754.0166744366893,0.33214773906769923,582.5926727011911,11,4,Saturday
2024-12-13,Monitor,Accessories,Latin America,Partner,329.9395890066081,18,0.07428949292143161,3.696103910954641,45.300008339324826,483.64488823909267,5497.71379640283,0.36419826353246654,2002.257818048395,12,4,Friday
2024-02-16,Laptop,Audio,Europe,Partner,1063.8143218506987,16,0.22094195238572184,3.103314714229282,7.2182521743987405,199.28097552131715,13260.369737681802,0.17833823846772412,2364.8309804488895,2,1,Friday
2023-05-15,Laptop,Electronics,Asia Pacific,Direct,1529.1121965083494,12,0.057677375540427574,3.6189390981772016,48.870692276460574,211.4455743274758,17291.00421728267,0.1285290008047342,2222.3954949577865,5,2,Monday
2024-04-07,Desktop,Accessories,Latin America,Retail,954.5326621580163,7,0.20438463315973013,4.4319693870834485,32.32959875568797,53.403386421955595,5316.085979147087,0.14107586586568296,749.9714325245923,4,2,Sunday
2024-11-04,Webcam,Accessories,Europe,Retail,96.99327755893987,19,0.06329096718598512,4.683244015085548,6.365921248985192,423.46830319257,1726.2351050222212,0.3378410604298733,583.1930984319808,11,4,Monday
2024-02-20,Desktop,Computing,Asia Pacific,Retail,910.8579866686676,19,0.02179967627434701,3.398186839871851,20.652005634487068,313.91507599094905,16929.029971120355,0.23074807339588777,3906.3410502972633,2,1,Tuesday
2023-01-04,Tablet,Accessories,Asia Pacific,Direct,367.75035421720486,6,0.2280984664212413,4.444822768927089,5.332635564993186,259.4763523315836,1703.2023743663528,0.13957439752321688,237.72344526229617,1,1,Wednesday
2024-06-19,Mouse,Accessories,Latin America,Direct,31.933329460988364,3,0.13331868553532417,3.606565878809054,37.2472834532014,185.74406788296497,83.02805985744887,0.20208646192588736,16.778846857162637,6,2,Wednesday
2024-09-11,Tablet,Electronics,Latin America,Online,491.6645877757716,14,0.003778920381536088,4.288970123041188,13.228903703969259,123.87798264506243,6857.292770218048,0.2542706448559159,1743.6082546491527,9,3,Wednesday
2024-08-11,Laptop,Audio,Europe,Direct,1065.6148530246803,15,0.04111584084844664,4.7244228466438765,41.72415588114176,492.11411830961015,15327.018034829649,0.3556155051535025,5450.525260952789,8,3,Sunday
2023-03-25,Mouse,Computing,Asia Pacific,Online,22.81451280269915,13,0.1829045724827332,4.83019690898006,12.036296374019377,378.38110015759713,242.34124319755506,0.2925229762675525,70.89038173252757,3,1,Saturday
2024-10-01,Tablet,Electronics,Asia Pacific,Partner,372.14175482657043,11,0.21666482960209385,3.3483133847907927,29.609652820434484,360.08524510403305,3206.628974221721,0.15280984032400025,490.0044615291339,10,4,Tuesday
2024-12-12,Monitor,Computing,Asia Pacific,Online,313.80025941481244,2,0.2788948823103985,3.2492267713566547,34.36141799782544,35.832685503905566,452.56594599269164,0.14761081370750095,66.80362754428614,12,4,Thursday
2024-01-31,Tablet,Computing,Asia Pacific,Online,411.01512710407684,6,0.2122861757221606,3.2124276551769126,39.91447645113619,405.8990907734193,1942.5737856431679,0.22370026468999676,434.5542700282257,1,1,Wednesday
2024-08-23,Headphones,Computing,Latin America,Online,121.71623978746993,5,0.22943287263752676,3.5311151960248273,41.30481063419453,133.38531536493193,468.95266623196335,0.12255785431052693,57.473832546590124,8,3,Friday
